time,cpu,memory,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
2711.823724746704,3.5,29.2,1133200384,3016407040,2973957,5120850
2712.8352019786835,2.3,29.2,1133200384,3019675648,2973957,5120850
2713.846787929535,2.4,29.2,1133200384,3022821376,2974132,5121231
2714.856883764267,2.6,29.2,1133200384,3024918528,2977179,5122357
2715.867931842804,2.1,29.2,1133200384,3024918528,2977967,5125006
2716.883582830429,2.2,29.2,1133200384,3027154944,2978106,5125060
2717.8942625522614,1.7,29.2,1133200384,3029256192,2978106,5125060
2718.9047248363495,0.9,29.2,1133272064,3031427072,2978106,5125060
2719.915738105774,1.7,29.2,1133349376,3031504896,2981170,5125640
2720.9262681007385,2.0,29.2,1133349376,3033602048,2990843,5143244
2721.937221765518,1.5,29.2,1133349376,3035715584,2990897,5143402
2722.951659679413,1.7,29.2,1133365760,3038017536,2990897,5143402
2723.9656207561493,1.4,29.2,1133365760,3038042112,2991115,5143773
2724.9766285419464,1.7,29.2,1133365760,3040094208,2991115,5143773
2725.987056016922,1.7,29.2,1133382144,3040282624,2993614,5144600
2726.99756193161,1.7,29.2,1133383168,3040282624,2995171,5153255
2728.007996082306,1.4,29.2,1133383680,3040365056,2995225,5153255
2729.018919467926,1.9,29.2,1133383680,3040967168,2995225,5153255
2730.0293519496918,0.4,29.2,1133383680,3041188352,2995225,5153255
2731.039813518524,0.9,29.2,1133454336,3041204736,2995225,5153255
2732.050264596939,2.4,29.2,1133454336,3041438208,2995395,5153363
2733.060276031494,2.3,29.2,1133471232,3041725440,2995395,5153363
2734.0702106952667,1.8,29.2,1133471232,3041766400,2995668,5153537
2735.0808041095734,0.9,29.2,1133471232,3041766400,2995668,5153591
2736.0907514095306,2.2,29.2,1133471232,3041856512,2995831,5153908
2737.114694595337,2.1,29.2,1133471232,3041860608,2997200,5153908
2738.1346306800842,2.9,29.2,1133471744,3041902080,2999527,5158782
2739.144121170044,1.4,29.2,1133471744,3041902080,2999689,5159510
2740.155172109604,2.5,29.2,1133488128,3041979904,2999689,5159510
2741.1648857593536,0.8,29.2,1133488128,3041984000,3000433,5159591
2742.1757304668427,1.9,29.2,1133560320,3042004480,3000487,5160196
2743.1935682296753,2.5,29.2,1133560832,3042197504,3000487,5160196
2744.210527420044,0.4,29.2,1133577216,3042410496,3000542,5160196
2745.220284461975,1.4,29.1,1133581312,3042414592,3000542,5160262
2746.229570865631,1.4,29.2,1133653504,3042516992,3000542,5160262
2747.2728028297424,2.0,29.2,1133654016,3042664960,3000976,5160661
2748.2825696468353,0.5,29.2,1133654016,3042759168,3001030,5160805
2749.2997612953186,1.9,29.2,1133735936,3043185152,3004381,5165667
2750.3125054836273,2.8,29.0,1133752320,3043262976,3004435,5166156
2751.3217186927795,3.9,29.2,1133752320,3043262976,3004544,5166575
2752.3314485549927,3.1,29.2,1133752832,3043275776,3004610,5166891
2753.3416047096252,2.9,29.2,1133752832,3043517440,3004664,5167049
2754.3509237766266,1.2,29.2,1133826560,3046732800,3004827,5167184
2755.360764980316,2.6,29.2,1133827072,3046811136,3004827,5167250
2756.3714480400085,1.7,29.2,1133843456,3050087936,3004881,5167331
2757.3823239803314,2.5,29.2,1133860864,3052792320,3004935,5167466
2758.3926181793213,2.0,29.2,1133860864,3055041024,3004989,5167520
2759.402914047241,1.7,29.2,1133860864,3055041024,3004990,5167520
2760.4144418239594,1.8,29.2,1133860864,3057138176,3008396,5171528
2761.425315618515,3.0,29.2,1133860864,3059235328,3008397,5171528
2762.4453744888306,1.4,29.2,1133861376,3061480448,3008483,5171582
2763.460355758667,1.0,29.2,1133861376,3061484544,3008610,5171678
2764.4707441329956,1.0,29.2,1133932544,3063598080,3008883,5171906
2765.4800057411194,0.5,29.2,1133932544,3065879552,3008938,5172132
2766.4920597076416,1.4,29.2,1133932544,3067018240,3009046,5172290
2767.5028400421143,1.4,29.2,1133932544,3067997184,3009047,5172290
2768.5123994350433,2.4,29.2,1133932544,3068144640,3009102,5172448
2769.5234813690186,1.9,29.2,1133932544,3068144640,3009212,5172595
